gonderici_id,Toplam_fatura,Toplam_fatura_dovizi,Toplam_navlun,Toplam_navlun_dovizi,Toplam_sigorta,Toplam_sigorta_dovizi,Toplam_yurt_disi_harcamalar,Toplam_yurt_disi_harcamalarin_dovizi,Toplam_yurt_ici_harcamalar,Telafi_edici_vergi,Kap_adedi,DolayliOdeme,Komisyon,Tellaliye,RoyaltiLisans,Nakliye,Sigorta,GirisSonrasiNakliye,DigerOdemeler,VergiHarcFon,Brut_agirlik,Net_agirlik,Istatistiki_miktar,Fatura_miktari,Fatura_miktarinin_dovizi,Navlun_miktari,Navlun_miktarinin_dovizi,Istatistiki_kiymet,Sigorta_miktari,Sigorta_miktarinin_dovizi,Miktar_birimi,Adedi,Miktar,Yurtici_Diger,Yurtici_Banka,Yurtici_Depolama,Yurtici_Tahliye,Yurtici_Liman,Yurtici_Kultur,Yurtici_Kkdf,KDV_Iceren_Yurtici_Giderler_Toplami,Yurtici_Cevre,YurtDisi_Komisyon,YurtDisi_Komisyon_Dovizi,YurtDisi_Demuraj,YurtDisi_Demuraj_Dovizi,YurtDisi_Royalti,YurtDisi_Royalti_Dovizi,YurtDisi_Faiz,YurtDisi_Faiz_Dovizi,YurtDisi_Diger,YurtDisi_Diger_Dovizi,Alici,Rejim,Cikis_ulkesi,Gidecegi_sevk_ulkesi,Teslim_sekli,Teslim_yeri,Gonderici_satici_iliskisi,Islemin_niteligi,OdemeSekliKodu,VergiKodu,Gtip,Mensei_ulke,KDV_Oran,file_name
NoGonderici,6.0,GBP,0.0,,50.0,TRY,15000.0,TRY,6000.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,53.5,50.7,6.0,6.0,GBP,0.0,,0.0,50.0,TRY,C62,3.0,6.0,1000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,15000.0,TRY,,4000,006,006,DAP,İSTANBUL,,,7,10,690721000000,664,,IM24438 - giden.xml
NoGonderici,17010.0,EUR,35850.0,,250.0,TRY,3250.0,TRY,7624.1,0.0,7.0,0.0,0.0,0.0,0.0,35850.0,250.0,0.0,0.0,0.0,7161.0,7000.0,7000.0,17010.0,EUR,35850.0,TRY,0.0,250.0,TRY,KGM,7.0,7000.0,1624.1,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,3250.0,TRY,,4071,011,011,EXW,İSPANYA,,,1,10,320710000000,011,,IM14307 - giden.xml
NoGonderici,5.0,EUR,3250.0,,50.0,TRY,0.0,,6000.0,0.0,1.0,0.0,0.0,0.0,0.0,3250.0,50.0,0.0,0.0,0.0,4.0,4.0,15000.0,5.0,EUR,3250.0,TRY,0.0,50.0,TRY,C62,1.0,15000.0,1000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4000,005,005,EXW,İTALYA,,99,7,10,490890000000,005,,IM2423 - giden.xml
NoGonderici,16285.5,EUR,35250.0,,285.0,TRY,0.0,,7624.1,0.0,5.0,0.0,0.0,0.0,0.0,35250.0,285.0,0.0,0.0,0.0,4000.0,3455.0,770.0,16285.5,EUR,35250.0,TRY,0.0,285.0,TRY,C62,5.0,770.0,1624.1,0.0,6000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,061,068,FCA,ÇEK CUMHURİYETİ,,,2,10,690320900000,061,,IM23975 - giden.xml
NoGonderici,4359.8,GBP,120500.0,,100.0,TRY,0.0,,5624.1,0.0,16.0,0.0,0.0,0.0,0.0,120500.0,100.0,0.0,0.0,0.0,20360.0,20000.0,20000.0,4359.8,GBP,120500.0,TRY,0.0,100.0,TRY,KGM,16.0,20000.0,1624.1,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,006,006,FCA,Birleşik Krallık,,11,2,10,250700200011,006,,IM691 - giden.xml
NoGonderici,16920.0,EUR,6500.0,,230.0,TRY,2850.0,TRY,6624.1,0.0,2.0,0.0,0.0,0.0,0.0,6500.0,230.0,0.0,0.0,0.0,299.0,280.0,10.0,16920.0,EUR,6500.0,TRY,0.0,230.0,TRY,C62,2.0,10.0,1624.1,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,2850.0,TRY,,4071,005,005,FCA,İTALYA,,,1,10,846691950000,005,,IM18875 - giden.xml
NoGonderici,1229.12,EUR,2850.0,,100.0,TRY,10546.9,TRY,6100.0,0.0,1.0,0.0,0.0,0.0,0.0,285.0,30.1,0.0,0.0,0.0,0.8,0.47,40.0,461.52,EUR,2280.0,TRY,0.0,37.54,TRY,C62,1.0,40.0,375.48,37.54,1877.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,110.88,EUR,,4000,005,005,FCA,İTALYA,,11,2,10,732690980019,005,,IM10453 - giden.xml
NoGonderici,2834.0,EUR,122500.0,,100.0,TRY,0.0,,5724.1,0.0,16.0,0.0,0.0,0.0,0.0,122500.0,100.0,0.0,0.0,0.0,20560.0,20000.0,20000.0,2834.0,EUR,122500.0,TRY,0.0,100.0,TRY,KGM,16.0,20000.0,1624.1,100.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,004,004,FCA,ALMANYA,,11,2,10,250700800011,004,,IM10785 - giden.xml
NoGonderici,2768.0,EUR,0.0,,100.0,TRY,3500.0,TRY,6000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,1.0,0.7,1.0,2768.0,EUR,0.0,,0.0,100.0,TRY,C62,1.0,1.0,1000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,3500.0,TRY,,4000,005,005,DAP,İSTANBUL,,99,7,10,841990859019,005,,IM9519 - giden.xml
NoGonderici,59200.0,EUR,64250.0,,720.0,TRY,0.0,,8624.1,0.0,20.0,0.0,0.0,0.0,0.0,64250.0,720.0,0.0,0.0,0.0,5256.0,4490.0,20000.0,59200.0,EUR,64250.0,TRY,0.0,720.0,TRY,C62,20.0,20000.0,1624.1,0.0,7000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,061,068,FCA,ÇEK CUMHURİYETİ,,,2,10,848180190012,061,,IM14284 - giden.xml
NoGonderici,2939.07,EUR,7500.0,,100.0,TRY,3250.0,TRY,6624.1,0.0,1.0,0.0,0.0,0.0,0.0,1665.0,33.98,0.0,0.0,0.0,10.7,7.29,20.0,1178.63,EUR,5350.0,TRY,0.0,40.1,TRY,C62,1.0,20.0,1025.12,0.0,2005.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,1303.32,TRY,,4071,011,011,EXW,İSPANYA,,,2,10,690919000012,005,,IM20488 - giden.xml
NoGonderici,24737.5,USD,0.0,,0.0,,0.0,,29000.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4180.0,4050.0,4050.0,24737.5,USD,0.0,,0.0,0.0,,KGM,1.0,4050.0,3000.0,0.0,15000.0,3000.0,8000.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4000,740,720,CIF,İSTANBUL,,11,2,10,320710000000,720,,IM1025 - giden.xml
NoGonderici,49054.61,EUR,97500.0,,520.0,TRY,0.0,,5624.1,0.0,21.0,0.0,0.0,0.0,0.0,97500.0,520.0,0.0,0.0,0.0,21530.5,20270.5,20270.5,49054.61,EUR,97500.0,TRY,0.0,520.0,TRY,KGM,21.0,20270.5,1624.1,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,004,064,FCA,ALMANYA,,11,2,10,701990009000,004,,IM762 - giden.xml
NoGonderici,20700.0,USD,34500.0,,250.0,TRY,0.0,,30624.1,0.0,4.0,0.0,0.0,0.0,0.0,34500.0,250.0,0.0,0.0,0.0,5725.0,5005.0,500.0,20700.0,USD,34500.0,TRY,0.0,250.0,TRY,C62,4.0,500.0,5624.1,0.0,15000.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,720,720,FOB,ÇİN HALK CUMHURİYETİ,,11,2,10,690320900000,720,,IM600 - giden.xml
NoGonderici,6966.0,EUR,0.0,,100.0,TRY,0.0,,190000.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,52000.0,51600.0,51600.0,6966.0,EUR,0.0,,0.0,100.0,TRY,KGM,2.0,51600.0,4000.0,0.0,152000.0,4000.0,30000.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4000,011,011,CFR,İSTANBUL,,11,2,10,252910000012,011,,IM449 - giden.xml
NoGonderici,30600.0,EUR,105500.0,,350.0,TRY,0.0,,4000.0,0.0,20.0,0.0,0.0,0.0,0.0,105500.0,350.0,0.0,0.0,0.0,20520.0,20000.0,20000.0,30600.0,EUR,105500.0,TRY,0.0,350.0,TRY,KGM,20.0,20000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,005,005,EXW,İTALYA,,11,1,10,320710000000,005,,IM588 - giden.xml
NoGonderici,6550.0,EUR,6250.0,,120.0,TRY,3250.0,TRY,6624.1,0.0,1.0,0.0,0.0,0.0,0.0,6250.0,120.0,0.0,0.0,0.0,276.0,254.0,1000.0,6550.0,EUR,6250.0,TRY,0.0,120.0,TRY,C62,1.0,1000.0,1624.1,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,3250.0,TRY,,4071,005,005,EXW,İTALYA,,,1,10,848180190012,005,,IM19641 - giden.xml
NoGonderici,2834.0,EUR,123500.0,,120.0,TRY,0.0,,5724.1,0.0,16.0,0.0,0.0,0.0,0.0,123500.0,120.0,0.0,0.0,0.0,20560.0,20000.0,20000.0,2834.0,EUR,123500.0,TRY,0.0,120.0,TRY,KGM,16.0,20000.0,1624.1,100.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,004,004,FCA,ALMANYA,,11,2,10,250700800011,004,,IM10480 - giden.xml
NoGonderici,4699.0,EUR,7500.0,,100.0,TRY,0.0,,6000.0,0.0,1.0,0.0,0.0,0.0,0.0,810.0,8.0,0.0,0.0,0.0,1.08,1.08,4.0,376.0,EUR,810.0,TRY,0.0,8.0,TRY,C62,1.0,4.0,80.01,0.0,400.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4000,004,004,EXW,ALMANYA,,11,1,10,730799800019,004,,IM6609 - giden.xml
NoGonderici,217500.0,EUR,76500.0,,2250.0,TRY,0.0,,265000.0,0.0,80.0,0.0,0.0,0.0,0.0,76500.0,2250.0,0.0,0.0,0.0,102000.0,100000.0,100000.0,217500.0,EUR,76500.0,TRY,0.0,2250.0,TRY,KGM,4.0,100000.0,5000.0,0.0,223000.0,5000.0,32000.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4000,003,003,FOB,HOLLANDA,,11,2,10,253090700000,003,,IM3361 - giden.xml
NoGonderici,51750.0,EUR,18500.0,,680.0,TRY,0.0,,64000.0,0.0,20.0,0.0,0.0,0.0,0.0,18500.0,680.0,0.0,0.0,0.0,25500.0,25000.0,25000.0,51750.0,EUR,18500.0,TRY,0.0,680.0,TRY,KGM,1.0,25000.0,3000.0,0.0,52000.0,3000.0,6000.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4000,003,003,FOB,HOLLANDA,,11,2,10,253090700000,003,,IM10756 - giden.xml
NoGonderici,8620.0,EUR,6000.0,,120.0,TRY,2140.87,TRY,6624.1,0.0,1.0,0.0,0.0,0.0,0.0,4500.0,48.03,0.0,0.0,0.0,1.48,1.48,1.0,5170.0,EUR,1500.0,TRY,0.0,71.97,TRY,C62,1.0,1.0,974.08,0.0,2998.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,38.98,EUR,,4071,005,005,EXW,İTALYA,,11,2,10,841360399000,005,,IM5301 - giden.xml
NoGonderici,4359.8,GBP,118000.0,,100.0,TRY,0.0,,5000.0,0.0,16.0,0.0,0.0,0.0,0.0,118000.0,100.0,0.0,0.0,0.0,20360.0,20000.0,20000.0,4359.8,GBP,118000.0,TRY,0.0,100.0,TRY,KGM,16.0,20000.0,1000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,006,006,FCA,Birleşik Krallık,,11,2,10,250700200011,006,,IM575 - giden.xml
NoGonderici,822.0,EUR,0.0,,2100.0,TRY,7000.0,TRY,6000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2100.0,0.0,0.0,0.0,18.5,17.0,1.0,822.0,EUR,0.0,,0.0,2100.0,TRY,SET,1.0,1.0,1000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,7000.0,TRY,,4000,005,005,DAP,İSTANBUL,,,7,10,846691950000,005,,IM21864 - giden.xml
NoGonderici,959.08,EUR,6500.0,,100.0,TRY,3250.0,TRY,7624.1,0.0,1.0,0.0,0.0,0.0,0.0,6500.0,100.0,0.0,0.0,0.0,535.0,510.0,510.0,959.08,EUR,6500.0,TRY,0.0,100.0,TRY,KGM,1.0,510.0,2624.1,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,3250.0,TRY,,4071,005,005,FCA,İTALYA,,,1,10,320720900011,005,,IM23397 - giden.xml
NoGonderici,303960.0,EUR,132000.0,,3750.0,TRY,0.0,,142000.0,0.0,114.0,0.0,0.0,0.0,0.0,132000.0,3750.0,0.0,0.0,0.0,153850.0,151000.0,151000.0,303960.0,EUR,132000.0,TRY,0.0,3750.0,TRY,KGM,6.0,151000.0,6000.0,0.0,105000.0,6000.0,25000.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4000,003,003,FOB,HOLLANDA,,,2,10,253090700000,003,,IM21070 - giden.xml
NoGonderici,37743.92,USD,113500.0,,420.0,TRY,0.0,,23000.0,0.0,11.0,0.0,0.0,0.0,0.0,54847.54,200.32,0.0,0.0,0.0,970.87,593.4,950.0,13691.0,USD,46367.49,TRY,0.0,152.34,TRY,C62,1.0,950.0,1450.93,0.0,3627.34,1450.93,1813.67,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4000,720,720,FOB,ÇİN HALK CUMHURİYETİ,,,2,10,392490000019,720,,IM14777 - giden.xml
NoGonderici,150.0,USD,2500.0,,152.58,TRY,0.0,,6000.0,0.0,1.0,0.0,0.0,0.0,0.0,2500.0,152.58,0.0,0.0,0.0,0.4,0.35,500.0,150.0,USD,2500.0,TRY,0.0,152.58,TRY,C62,1.0,500.0,1000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4000,720,720,EXW,ÇİN HALK CUMHURİYETİ,,,2,10,848190000019,720,,IM24689 - giden.xml
NoGonderici,9412.6,EUR,0.0,,150.0,TRY,0.0,,8000.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,40.57,0.0,0.0,0.0,2.3,2.3,2.0,2546.0,EUR,0.0,,0.0,40.57,TRY,C62,3.0,2.0,270.48,0.0,1893.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4000,005,005,DAP,İSTANBUL,,99,7,10,851762009000,005,,IM694 - giden.xml
NoGonderici,13690.0,EUR,199500.0,,200.0,TRY,0.0,,258000.0,0.0,80.0,0.0,0.0,0.0,0.0,199500.0,200.0,0.0,0.0,0.0,102800.0,100000.0,100000.0,13690.0,EUR,199500.0,TRY,0.0,200.0,TRY,KGM,4.0,100000.0,5000.0,0.0,233000.0,5000.0,15000.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4000,004,017,FCA,ALMANYA,,11,2,10,250700800011,004,,IM542 - giden.xml
NoGonderici,11800.0,EUR,13250.0,,200.0,TRY,2141.3,TRY,6000.0,0.0,1.0,0.0,0.0,0.0,0.0,13250.0,200.0,0.0,0.0,0.0,420.0,400.0,400.0,11800.0,EUR,13250.0,TRY,0.0,200.0,TRY,KGM,1.0,400.0,1000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,65.0,EUR,,4071,011,011,EXW,İSPANYA,,11,1,10,320710000000,052,,IM3714 - giden.xml
NoGonderici,13560.0,USD,10500.0,,200.0,TRY,0.0,,16000.0,0.0,3.0,0.0,0.0,0.0,0.0,10500.0,200.0,0.0,0.0,0.0,1170.0,898.0,750.0,13560.0,USD,10500.0,TRY,0.0,200.0,TRY,C62,1.0,750.0,2000.0,0.0,10000.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4000,720,720,FOB,ÇİN HALK CUMHURİYETİ,,,2,10,732490000019,720,,IM13749 - giden.xml
NoGonderici,6304.0,EUR,57000.0,,100.0,TRY,0.0,,36624.1,0.0,20.0,0.0,0.0,0.0,0.0,57000.0,100.0,0.0,0.0,0.0,20700.0,20000.0,20000.0,6304.0,EUR,57000.0,TRY,0.0,100.0,TRY,KGM,20.0,20000.0,3624.1,0.0,22000.0,3000.0,8000.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,004,017,FCA,ALMANYA,,,2,10,250700800012,004,,IM19606 - giden.xml
NoGonderici,102750.0,EUR,76500.0,,1200.0,TRY,0.0,,68000.0,0.0,40.0,0.0,0.0,0.0,0.0,76500.0,1200.0,0.0,0.0,0.0,50800.0,50000.0,50000.0,102750.0,EUR,76500.0,TRY,0.0,1200.0,TRY,KGM,2.0,50000.0,4000.0,0.0,52000.0,4000.0,8000.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4000,011,011,EXW,İSPANYA,,,2,10,253090700000,011,,IM17248 - giden.xml
NoGonderici,100687.8,USD,143500.0,,1150.0,TRY,2240045.01,TRY,41000.0,0.0,23.0,0.0,0.0,0.0,0.0,143500.0,1150.0,0.0,0.0,0.0,8683.0,6476.23,5804.0,100687.8,USD,143500.0,TRY,0.0,1150.0,TRY,C62,1.0,5804.0,4000.0,0.0,26000.0,5000.0,6000.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,2240045.01,TRY,,4000,720,720,FOB,ÇİN HALK CUMHURİYETİ,,,1,10,848180110000,720,,IM13844 - giden.xml
NoGonderici,20685.0,EUR,60850.0,,400.0,TRY,0.0,,6624.1,0.0,11.0,0.0,0.0,0.0,0.0,60850.0,400.0,0.0,0.0,0.0,21180.0,21000.0,21000.0,20685.0,EUR,60850.0,TRY,0.0,400.0,TRY,KGM,11.0,21000.0,1624.1,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,091,098,FCA,SLOVENYA,,,2,10,281820000000,091,,IM11314 - giden.xml
NoGonderici,19700.0,EUR,69500.0,,250.0,TRY,0.0,,5000.0,0.0,20.0,0.0,0.0,0.0,0.0,69500.0,250.0,0.0,0.0,0.0,20600.0,20000.0,20000.0,19700.0,EUR,69500.0,TRY,0.0,250.0,TRY,KGM,20.0,20000.0,1000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,091,098,FCA,SLOVENYA,,11,2,10,281820000000,091,,IM725 - giden.xml
NoGonderici,738.0,EUR,0.0,,775.46,TRY,3500.0,TRY,6000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,775.46,0.0,0.0,0.0,13.0,13.0,6.0,738.0,EUR,0.0,,0.0,775.46,TRY,C62,1.0,6.0,1000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,3500.0,TRY,,4000,005,005,DAP,İSTANBUL,,,2,10,848280000000,005,,IM15698 - giden.xml
NoGonderici,7120.0,EUR,4500.0,,150.0,TRY,0.0,,6000.0,0.0,1.0,0.0,0.0,0.0,0.0,300.0,8.66,0.0,0.0,0.0,0.2,0.2,2.0,411.45,EUR,300.0,TRY,0.0,8.66,TRY,C62,1.0,2.0,57.78,0.0,288.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4000,004,004,EXW,ALMANYA,,,2,10,846693500000,004,,IM26530 - giden.xml
NoGonderici,318.4,USD,11850.0,,283.89,TRY,0.0,,6000.0,0.0,2.0,0.0,0.0,0.0,0.0,7454.03,129.19,0.0,0.0,0.0,9.75,7.97,330.0,144.9,USD,7454.03,TRY,0.0,129.19,TRY,C62,2.0,330.0,455.08,0.0,2275.44,0.0,0.0,0.0,257.93,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4000,720,720,FCA,ÇİN HALK CUMHURİYETİ,,11,1,10,392690979018,720,,IM205 - giden.xml
NoGonderici,5161.0,EUR,6500.0,,150.0,TRY,3250.0,TRY,6624.1,0.0,1.0,0.0,0.0,0.0,0.0,328.02,4.36,0.0,0.0,0.0,0.35,0.21,1.0,74.0,EUR,52.9,TRY,0.0,2.15,TRY,C62,1.0,1.0,23.28,0.0,71.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,46.6,TRY,,4071,005,005,EXW,İTALYA,,,1,10,731029909000,005,,IM20667 - giden.xml
NoGonderici,4238.4,EUR,16500.0,,100.0,TRY,53006.61,TRY,6000.0,0.0,3.0,0.0,0.0,0.0,0.0,16129.7,81.09,0.0,0.0,0.0,1.58,1.05,300.0,240.0,EUR,50.13,TRY,0.0,5.66,TRY,C62,3.0,300.0,56.62,0.0,283.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,061,068,FCA,ÇEK CUMHURİYETİ,,11,2,10,401693002200,061,,IM749 - giden.xml
NoGonderici,4359.8,GBP,117000.0,,100.0,TRY,0.0,,4200.0,0.0,16.0,0.0,0.0,0.0,0.0,117000.0,100.0,0.0,0.0,0.0,20360.0,20000.0,20000.0,4359.8,GBP,117000.0,TRY,0.0,100.0,TRY,KGM,16.0,20000.0,4000.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,006,006,FCA,Birleşik Krallık,,11,2,10,250700200011,006,,IM219 - giden.xml
NoGonderici,29288.6,EUR,0.0,,450.0,TRY,0.0,,6624.1,0.0,3.0,0.0,0.0,0.0,0.0,0.0,438.62,0.0,0.0,0.0,2.6,2.4,1.0,741.0,EUR,0.0,,0.0,11.38,TRY,C62,3.0,1.0,41.09,0.0,126.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,005,098,DAP,İSTANBUL,,,7,10,846691950000,005,,IM27427 - giden.xml
NoGonderici,2640.0,EUR,3500.0,,80.0,TRY,0.0,,6000.0,0.0,1.0,0.0,0.0,0.0,0.0,3500.0,80.0,0.0,0.0,0.0,2.2,1.8,20.0,2640.0,EUR,3500.0,TRY,0.0,80.0,TRY,C62,1.0,20.0,1000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4000,005,005,EXW,İTALYA,,11,1,10,841381000000,039,,IM1908 - giden.xml
NoGonderici,29500.0,EUR,13250.0,,400.0,TRY,3500.0,TRY,6624.1,0.0,1.0,0.0,0.0,0.0,0.0,13250.0,400.0,0.0,0.0,0.0,1024.0,1000.0,1000.0,29500.0,EUR,13250.0,TRY,0.0,400.0,TRY,KGM,1.0,1000.0,1624.1,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,3500.0,TRY,,4071,011,011,EXW,İSPANYA,,,1,10,320710000000,052,,IM18134 - giden.xml
NoGonderici,61000.0,EUR,99250.0,,750.0,TRY,3250.0,TRY,6724.1,0.0,16.0,0.0,0.0,0.0,0.0,21053.03,351.38,0.0,0.0,0.0,18720.0,18000.0,18000.0,32421.26,EUR,78196.97,TRY,0.0,398.62,TRY,KGM,16.0,18000.0,863.2,53.15,2657.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,1727.36,TRY,,4071,005,005,FCA,İTALYA,,11,2,10,350691909019,005,,IM10485 - giden.xml
NoGonderici,5.0,GBP,0.0,,0.0,,10500.0,TRY,6000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,GBP,0.0,,0.0,0.0,,KGM,1.0,5.0,1000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,10500.0,TRY,,4000,006,006,DDP,İSTANBUL,,,7,10,250840000000,006,,IM20225 - giden.xml
NoGonderici,16690.0,EUR,7850.0,,250.0,TRY,0.0,,6624.1,0.0,2.0,0.0,0.0,0.0,0.0,7441.34,233.68,0.0,0.0,0.0,6.7,6.5,1.0,1090.0,EUR,408.66,TRY,0.0,16.32,TRY,C62,2.0,1.0,106.06,0.0,326.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4071,005,005,FCA,İTALYA,,11,2,10,820890000019,005,,IM9725 - giden.xml
NoGonderici,255000.0,EUR,115000.0,,3000.0,TRY,0.0,,205000.0,0.0,100.0,0.0,0.0,0.0,0.0,115000.0,3000.0,0.0,0.0,0.0,127500.0,125000.0,125000.0,255000.0,EUR,115000.0,TRY,0.0,3000.0,TRY,KGM,5.0,125000.0,10000.0,0.0,165000.0,10000.0,20000.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4000,003,003,FOB,HOLLANDA,,,2,10,253090700000,003,,IM22678 - giden.xml
NoGonderici,71156.43,EUR,10250.0,,850.0,TRY,0.0,,23734.22,0.0,14.0,0.0,0.0,0.0,0.0,184.98,18.07,0.0,0.0,0.0,1.6,1.21,1.0,2930.0,EUR,42.58,TRY,0.0,35.0,TRY,C62,14.0,1.0,82.35,0.0,782.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4000,005,005,FCA,İTALYA,,,2,10,853710910000,004,,IM21149 - giden.xml
NoGonderici,706.06,USD,22500.0,,698.22,TRY,0.0,,6000.0,0.0,5.0,0.0,0.0,0.0,0.0,22500.0,698.22,0.0,0.0,0.0,39.0,29.2,43.0,706.06,USD,22500.0,TRY,0.0,698.22,TRY,C62,5.0,43.0,1000.0,0.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,4000,720,720,EXW,ÇİN HALK CUMHURİYETİ,,,2,10,741820000011,720,,IM20120 - giden.xml
